,x,y
87,1.183611076341779,0.0
88,1.1866958798030904,0.0
89,1.189780683264402,0.0
90,1.1928654867257136,0.0
91,1.1959502901870251,0.0
92,1.1990350936483367,0.0
93,1.2021198971096483,0.0
94,1.2052047005709599,0.0
95,1.2082895040322714,0.0
96,1.211374307493583,0.0
97,1.2144591109548943,0.0
98,1.217543914416206,0.0
99,1.2206287178775175,0.0
100,1.223713521338829,0.0
101,1.2267983248001406,0.0
102,1.2298831282614522,0.0
103,1.2329679317227638,0.0
104,1.236052735184075,0.0
105,1.2391375386453867,0.0
106,1.2422223421066982,0.0
107,1.2453071455680098,0.0
108,1.2483919490293214,0.0
109,1.251476752490633,0.0
110,1.2545615559519445,0.0
111,1.257646359413256,0.0
112,1.2607311628745677,0.0
113,1.2638159663358792,0.0
114,1.2669007697971906,0.0
115,1.2699855732585021,0.0
116,1.2730703767198137,0.0
117,1.2761551801811253,0.0
118,1.2792399836424369,0.0
119,1.2823247871037484,0.0
120,1.28540959056506,0.0
121,1.2884943940263713,0.0
122,1.291579197487683,0.0
123,1.2946640009489945,0.0
124,1.297748804410306,0.0
125,1.3008336078716176,0.0
126,1.3039184113329292,0.0
127,1.3070032147942408,0.0
128,1.3100880182555523,0.0
129,1.313172821716864,0.0
130,1.3162576251781755,0.0
131,1.3193424286394868,0.0
132,1.3224272321007984,0.0
133,1.32551203556211,0.0
134,1.3285968390234215,0.0
135,1.331681642484733,0.0
136,1.3347664459460447,0.0
137,1.3378512494073562,0.0
138,1.3409360528686676,0.0
139,1.3440208563299791,0.0
140,1.3471056597912907,0.0
141,1.3501904632526023,0.0
142,1.3532752667139138,0.0
143,1.3563600701752254,0.0
144,1.359444873636537,0.0
145,1.3625296770978486,0.0
146,1.3656144805591601,0.0
147,1.3686992840204715,0.0
148,1.371784087481783,0.0
149,1.3748688909430946,0.0
150,1.3779536944044062,0.0
151,1.3810384978657178,0.0
152,1.3841233013270293,0.0
153,1.387208104788341,0.0
154,1.3902929082496525,0.0
155,1.3933777117109638,0.0
156,1.3964625151722754,0.0
157,1.399547318633587,0.0
158,1.4026321220948985,0.0
159,1.40571692555621,0.0
160,1.4088017290175217,0.0
161,1.4118865324788332,0.0
162,1.4149713359401448,0.0
163,1.4180561394014564,0.0
164,1.421140942862768,0.0
165,1.4242257463240793,0.0
166,1.4273105497853908,2.0
167,1.4303953532467024,6.0
168,1.433480156708014,4.0
169,1.4365649601693256,3.0
170,1.439649763630637,3.0
171,1.4427345670919485,6.0
172,1.44581937055326,2.0
173,1.4489041740145716,6.0
174,1.4519889774758832,3.0
175,1.4550737809371947,0.0
176,1.4581585843985063,0.0
177,1.4612433878598179,0.0
178,1.4643281913211295,0.0
179,1.467412994782441,0.0
180,1.4704977982437526,1.0
181,1.4735826017050642,1.0
182,1.4766674051663755,0.0
183,1.479752208627687,0.0
184,1.4828370120889987,1.0
185,1.4859218155503102,0.0
186,1.4890066190116218,0.0
187,1.4920914224729331,0.0
188,1.4951762259342447,1.0
189,1.4982610293955563,2.0
190,1.5013458328568678,8.0
191,1.5044306363181794,54.0
192,1.507515439779491,162.0
193,1.5106002432408026,378.0
194,1.5136850467021141,780.0
195,1.5167698501634257,1459.0
196,1.5198546536247373,2460.0
197,1.5229394570860488,3759.0
198,1.5260242605473604,5564.0
199,1.5291090640086717,7316.0
200,1.5321938674699833,8747.0
201,1.5352786709312949,9989.0
202,1.5383634743926065,10413.0
203,1.541448277853918,10345.0
204,1.5445330813152294,9511.0
205,1.547617884776541,8542.0
206,1.5507026882378525,7366.0
207,1.553787491699164,5936.0
208,1.5568722951604756,4994.0
209,1.5599570986217872,3721.0
210,1.5630419020830988,2974.0
211,1.5661267055444104,2270.0
212,1.569211509005722,1610.0
213,1.5722963124670335,1249.0
214,1.575381115928345,881.0
215,1.5784659193896566,651.0
216,1.581550722850968,431.0
217,1.5846355263122796,309.0
218,1.5877203297735911,192.0
219,1.5908051332349027,145.0
220,1.5938899366962143,109.0
221,1.5969747401575256,72.0
222,1.6000595436188372,49.0
223,1.6031443470801487,35.0
224,1.6062291505414603,31.0
225,1.6093139540027719,29.0
226,1.6123987574640835,29.0
227,1.615483560925395,19.0
228,1.6185683643867066,11.0
229,1.6216531678480182,16.0
230,1.6247379713093297,11.0
231,1.6278227747706413,9.0
232,1.6309075782319526,16.0
233,1.6339923816932642,10.0
234,1.6370771851545758,6.0
235,1.6401619886158874,9.0
236,1.643246792077199,8.0
237,1.6463315955385105,7.0
238,1.6494163989998218,9.0
239,1.6525012024611334,13.0
240,1.655586005922445,7.0
241,1.6586708093837566,11.0
242,1.6617556128450681,4.0
243,1.6648404163063797,6.0
244,1.6679252197676913,5.0
245,1.6710100232290028,3.0
246,1.6740948266903144,4.0
247,1.677179630151626,6.0
248,1.6802644336129375,7.0
249,1.6833492370742489,6.0
250,1.6864340405355605,5.0
251,1.689518843996872,5.0
252,1.6926036474581836,4.0
253,1.6956884509194952,0.0
254,1.6987732543808065,3.0
255,1.701858057842118,1.0
256,1.7049428613034296,5.0
257,1.7080276647647412,3.0
258,1.7111124682260528,3.0
259,1.7141972716873644,2.0
260,1.717282075148676,1.0
261,1.7203668786099875,2.0
262,1.723451682071299,0.0
263,1.7265364855326106,2.0
264,1.7296212889939222,3.0
265,1.7327060924552338,5.0
266,1.7357908959165451,0.0
267,1.7388756993778567,2.0
268,1.7419605028391683,1.0
269,1.7450453063004798,2.0
270,1.7481301097617914,1.0
271,1.7512149132231027,3.0
272,1.7542997166844143,1.0
273,1.7573845201457259,3.0
274,1.7604693236070375,3.0
275,1.763554127068349,4.0
276,1.7666389305296606,3.0
277,1.7697237339909722,2.0
278,1.7728085374522837,3.0
279,1.7758933409135953,8.0
280,1.7789781443749069,9.0
281,1.7820629478362184,4.0
282,1.78514775129753,9.0
283,1.7882325547588414,10.0
284,1.791317358220153,21.0
285,1.7944021616814645,18.0
286,1.797486965142776,15.0
287,1.8005717686040876,14.0
288,1.803656572065399,14.0
289,1.8067413755267105,15.0
290,1.8098261789880221,15.0
291,1.8129109824493337,10.0
292,1.8159957859106453,14.0
293,1.8190805893719568,8.0
294,1.8221653928332684,4.0
295,1.82525019629458,6.0
296,1.8283349997558915,7.0
297,1.831419803217203,6.0
298,1.8345046066785147,6.0
299,1.8375894101398262,3.0
300,1.8406742136011376,1.0
301,1.8437590170624492,1.0
302,1.8468438205237607,5.0
303,1.8499286239850723,0.0
304,1.8530134274463839,0.0
305,1.8560982309076952,0.0
306,1.8591830343690068,2.0
307,1.8622678378303184,0.0
308,1.86535264129163,1.0
309,1.8684374447529415,4.0
310,1.871522248214253,1.0
311,1.8746070516755646,0.0
312,1.8776918551368762,0.0
313,1.8807766585981878,0.0
314,1.8838614620594993,2.0
315,1.886946265520811,1.0
316,1.8900310689821223,0.0
317,1.8931158724434338,0.0
318,1.8962006759047454,1.0
319,1.899285479366057,1.0
320,1.9023702828273685,3.0
321,1.90545508628868,0.0
322,1.9085398897499914,2.0
323,1.911624693211303,3.0
324,1.9147094966726146,1.0
325,1.9177943001339262,0.0
326,1.9208791035952377,3.0
327,1.9239639070565493,2.0
328,1.9270487105178609,4.0
329,1.9301335139791724,0.0
330,1.933218317440484,2.0
331,1.9363031209017953,1.0
332,1.939387924363107,1.0
333,1.9424727278244185,0.0
334,1.94555753128573,3.0
335,1.9486423347470416,0.0
336,1.9517271382083532,0.0
337,1.9548119416696648,3.0
338,1.9578967451309763,0.0
339,1.960981548592288,0.0
340,1.9640663520535993,0.0
341,1.9671511555149108,2.0
342,1.9702359589762224,2.0
343,1.973320762437534,3.0
344,1.9764055658988455,0.0
345,1.979490369360157,2.0
346,1.9825751728214687,1.0
347,1.9856599762827802,1.0
348,1.9887447797440916,2.0
349,1.9918295832054032,0.0
350,1.9949143866667147,2.0
351,1.9979991901280263,1.0
352,2.001083993589338,1.0
353,2.0041687970506494,2.0
354,2.007253600511961,0.0
355,2.0103384039732726,0.0
356,2.0134232074345837,0.0
357,2.0165080108958957,1.0
358,2.019592814357207,1.0
359,2.022677617818519,0.0
360,2.02576242127983,2.0
361,2.028847224741142,1.0
362,2.031932028202453,1.0
363,2.035016831663765,0.0
364,2.0381016351250762,0.0
365,2.0411864385863883,0.0
366,2.0442712420476994,0.0
367,2.047356045509011,0.0
368,2.0504408489703225,3.0
369,2.053525652431634,1.0
370,2.0566104558929457,0.0
371,2.0596952593542572,2.0
372,2.062780062815569,1.0
373,2.06586486627688,1.0
374,2.068949669738192,0.0
375,2.072034473199503,0.0
376,2.075119276660815,0.0
377,2.078204080122126,0.0
378,2.081288883583438,0.0
379,2.0843736870447493,1.0
380,2.0874584905060614,1.0
381,2.0905432939673725,0.0
382,2.093628097428684,0.0
383,2.0967129008899956,0.0
384,2.099797704351307,0.0
385,2.1028825078126188,1.0
386,2.1059673112739303,0.0
387,2.109052114735242,0.0
388,2.1121369181965535,1.0
389,2.115221721657865,1.0
390,2.118306525119176,0.0
391,2.121391328580488,3.0
392,2.1244761320417993,1.0
393,2.1275609355031113,0.0
394,2.1306457389644224,0.0
395,2.1337305424257345,0.0
396,2.1368153458870456,0.0
397,2.1399001493483576,0.0
398,2.1429849528096687,0.0
399,2.1460697562709803,1.0
400,2.149154559732292,0.0
401,2.1522393631936034,0.0
402,2.155324166654915,2.0
403,2.1584089701162266,0.0
404,2.161493773577538,1.0
405,2.1645785770388497,0.0
406,2.1676633805001613,0.0
407,2.1707481839614724,0.0
408,2.1738329874227844,0.0
409,2.1769177908840955,0.0
410,2.1800025943454076,1.0
411,2.1830873978067187,0.0
412,2.1861722012680307,0.0
413,2.189257004729342,0.0
414,2.192341808190654,0.0
415,2.195426611651965,0.0
416,2.1985114151132765,0.0
417,2.201596218574588,1.0
418,2.2046810220358997,0.0
419,2.2077658254972112,1.0
420,2.210850628958523,0.0
421,2.2139354324198344,2.0
422,2.217020235881146,1.0
423,2.2201050393424575,2.0
424,2.2231898428037686,3.0
425,2.2262746462650806,5.0
426,2.2293594497263918,7.0
427,2.232444253187704,10.0
428,2.235529056649015,4.0
429,2.238613860110327,8.0
430,2.241698663571638,1.0
431,2.24478346703295,7.0
432,2.247868270494261,5.0
433,2.2509530739555728,4.0
434,2.2540378774168843,5.0
435,2.257122680878196,5.0
436,2.2602074843395075,3.0
437,2.263292287800819,6.0
438,2.2663770912621306,0.0
439,2.269461894723442,0.0
440,2.2725466981847537,0.0
441,2.275631501646065,2.0
442,2.278716305107377,2.0
443,2.281801108568688,0.0
444,2.28488591203,0.0
445,2.287970715491311,0.0
446,2.291055518952623,1.0
447,2.2941403224139343,1.0
448,2.2972251258752463,0.0
449,2.3003099293365574,0.0
450,2.303394732797869,0.0
451,2.3064795362591806,0.0
452,2.309564339720492,0.0
453,2.3126491431818037,0.0
454,2.3157339466431153,0.0
455,2.318818750104427,0.0
456,2.3219035535657384,0.0
457,2.32498835702705,0.0
458,2.328073160488361,1.0
459,2.331157963949673,1.0
460,2.3342427674109842,1.0
461,2.3373275708722963,0.0
462,2.3404123743336074,2.0
463,2.3434971777949194,0.0
464,2.3465819812562305,0.0
465,2.3496667847175425,0.0
466,2.3527515881788537,0.0
467,2.3558363916401652,0.0
468,2.358921195101477,0.0
469,2.3620059985627884,0.0
470,2.3650908020241,0.0
471,2.3681756054854115,0.0
472,2.371260408946723,0.0
473,2.3743452124080346,0.0
474,2.377430015869346,0.0
475,2.3805148193306573,0.0
476,2.3835996227919694,1.0
477,2.3866844262532805,1.0
478,2.3897692297145925,0.0
479,2.3928540331759036,0.0
480,2.3959388366372156,0.0
481,2.3990236400985268,1.0
482,2.4021084435598388,0.0
483,2.40519324702115,0.0
484,2.4082780504824615,1.0
485,2.411362853943773,0.0
486,2.4144476574050846,0.0
487,2.417532460866396,1.0
488,2.4206172643277077,0.0
489,2.4237020677890193,0.0
490,2.426786871250331,0.0
491,2.4298716747116424,0.0
492,2.4329564781729536,2.0
493,2.4360412816342656,1.0
494,2.4391260850955767,1.0
495,2.4422108885568887,1.0
496,2.4452956920182,2.0
497,2.448380495479512,0.0
498,2.451465298940823,0.0
499,2.454550102402135,0.0
500,2.457634905863446,0.0
501,2.4607197093247577,1.0
502,2.4638045127860693,0.0
503,2.466889316247381,1.0
504,2.4699741197086924,1.0
505,2.473058923170004,0.0
506,2.4761437266313155,2.0
507,2.4792285300926267,0.0
508,2.4823133335539387,1.0
509,2.48539813701525,0.0
510,2.488482940476562,0.0
511,2.491567743937873,7.0
512,2.494652547399185,16.0
513,2.497737350860496,27.0
514,2.500822154321808,57.0
515,2.5039069577831192,76.0
516,2.5069917612444312,125.0
517,2.5100765647057424,180.0
518,2.513161368167054,236.0
519,2.5162461716283655,351.0
520,2.519330975089677,376.0
521,2.5224157785509886,460.0
522,2.5255005820123,466.0
523,2.528585385473612,499.0
524,2.531670188934923,507.0
525,2.534754992396235,423.0
526,2.537839795857546,485.0
527,2.540924599318858,519.0
528,2.544009402780169,452.0
529,2.547094206241481,495.0
530,2.5501790097027923,448.0
531,2.5532638131641043,448.0
532,2.5563486166254155,432.0
533,2.559433420086727,379.0
534,2.5625182235480386,324.0
535,2.56560302700935,313.0
536,2.5686878304706617,261.0
537,2.5717726339319733,200.0
538,2.574857437393285,158.0
539,2.5779422408545964,120.0
540,2.581027044315908,73.0
541,2.584111847777219,36.0
542,2.587196651238531,40.0
543,2.5902814546998423,22.0
544,2.5933662581611543,22.0
545,2.5964510616224654,9.0
546,2.5995358650837774,15.0
547,2.6026206685450886,13.0
548,2.6057054720064006,11.0
549,2.6087902754677117,9.0
550,2.6118750789290233,13.0
551,2.614959882390335,12.0
552,2.6180446858516464,9.0
553,2.621129489312958,12.0
554,2.6242142927742695,8.0
555,2.627299096235581,6.0
556,2.6303838996968927,18.0
557,2.6334687031582042,11.0
558,2.6365535066195154,18.0
559,2.6396383100808274,16.0
560,2.6427231135421385,23.0
561,2.6458079170034505,39.0
562,2.6488927204647617,66.0
563,2.6519775239260737,77.0
564,2.655062327387385,75.0
565,2.658147130848697,84.0
566,2.661231934310008,75.0
567,2.6643167377713195,85.0
568,2.667401541232631,75.0
569,2.6704863446939426,73.0
570,2.673571148155254,49.0
571,2.6766559516165658,59.0
572,2.6797407550778773,51.0
573,2.682825558539189,31.0
574,2.6859103620005005,39.0
575,2.6889951654618116,43.0
576,2.6920799689231236,35.0
577,2.6951647723844347,35.0
578,2.6982495758457468,36.0
579,2.701334379307058,27.0
580,2.70441918276837,20.0
581,2.707503986229681,16.0
582,2.710588789690993,28.0
583,2.713673593152304,20.0
584,2.7167583966136157,14.0
585,2.7198432000749273,30.0
586,2.722928003536239,21.0
587,2.7260128069975504,6.0
588,2.729097610458862,14.0
589,2.7321824139201736,11.0
590,2.735267217381485,8.0
591,2.7383520208427967,7.0
592,2.741436824304108,9.0
593,2.74452162776542,8.0
594,2.747606431226731,7.0
595,2.750691234688043,3.0
596,2.753776038149354,1.0
597,2.756860841610666,4.0
598,2.7599456450719773,1.0
599,2.7630304485332893,2.0
600,2.7661152519946004,2.0
601,2.769200055455912,0.0
602,2.7722848589172235,1.0
603,2.775369662378535,0.0
604,2.7784544658398467,1.0
605,2.7815392693011582,2.0
606,2.78462407276247,0.0
607,2.7877088762237814,3.0
608,2.790793679685093,1.0
609,2.793878483146404,2.0
610,2.796963286607716,0.0
611,2.800048090069027,2.0
612,2.8031328935303392,0.0
613,2.8062176969916504,1.0
614,2.8093025004529624,1.0
615,2.8123873039142735,0.0
616,2.8154721073755855,2.0
617,2.8185569108368966,0.0
618,2.821641714298208,0.0
619,2.8247265177595198,1.0
620,2.8278113212208313,2.0
621,2.830896124682143,0.0
622,2.8339809281434545,1.0
623,2.837065731604766,0.0
624,2.8401505350660776,2.0
625,2.843235338527389,0.0
626,2.8463201419887003,0.0
627,2.8494049454500123,0.0
628,2.8524897489113235,1.0
629,2.8555745523726355,0.0
630,2.8586593558339466,0.0
631,2.8617441592952586,0.0
632,2.8648289627565697,2.0
633,2.8679137662178817,1.0
634,2.870998569679193,1.0
635,2.8740833731405044,0.0
636,2.877168176601816,0.0
637,2.8802529800631276,0.0
638,2.883337783524439,1.0
639,2.8864225869857507,0.0
640,2.8895073904470623,3.0
641,2.892592193908374,0.0
642,2.8956769973696854,1.0
643,2.8987618008309965,1.0
644,2.9018466042923086,0.0
645,2.9049314077536197,0.0
646,2.9080162112149317,2.0
647,2.911101014676243,1.0
648,2.914185818137555,0.0
649,2.917270621598866,0.0
650,2.9203554250601775,0.0
651,2.923440228521489,0.0
652,2.9265250319828007,0.0
653,2.9296098354441122,0.0
654,2.932694638905424,0.0
655,2.9357794423667354,0.0
656,2.938864245828047,0.0
657,2.9419490492893585,0.0
658,2.94503385275067,0.0
659,2.9481186562119817,0.0
660,2.9512034596732932,1.0
661,2.954288263134605,0.0
662,2.9573730665959164,0.0
663,2.960457870057228,0.0
664,2.963542673518539,0.0
665,2.9666274769798506,0.0
666,2.969712280441162,0.0
667,2.9727970839024738,0.0
668,2.9758818873637853,0.0
669,2.978966690825097,1.0
670,2.9820514942864085,0.0
671,2.98513629774772,2.0
672,2.9882211012090316,1.0
673,2.991305904670343,0.0
674,2.9943907081316548,0.0
675,2.9974755115929663,1.0
676,3.000560315054278,1.0
677,3.0036451185155895,2.0
678,3.006729921976901,1.0
679,3.009814725438212,3.0
680,3.0128995288995237,1.0
681,3.0159843323608353,3.0
682,3.019069135822147,9.0
683,3.0221539392834584,7.0
684,3.02523874274477,11.0
685,3.0283235462060816,12.0
686,3.031408349667393,6.0
687,3.0344931531287047,16.0
688,3.0375779565900163,10.0
689,3.040662760051328,27.0
690,3.0437475635126394,25.0
691,3.046832366973951,11.0
692,3.0499171704352626,34.0
693,3.053001973896574,23.0
694,3.0560867773578857,24.0
695,3.0591715808191973,27.0
696,3.0622563842805084,19.0
697,3.06534118774182,25.0
698,3.0684259912031315,21.0
699,3.071510794664443,16.0
700,3.0745955981257547,22.0
701,3.0776804015870662,19.0
702,3.080765205048378,18.0
703,3.0838500085096894,6.0
704,3.086934811971001,21.0
705,3.0900196154323125,12.0
706,3.093104418893624,12.0
707,3.0961892223549357,10.0
708,3.0992740258162472,5.0
709,3.102358829277559,8.0
710,3.1054436327388704,13.0
711,3.108528436200182,16.0
712,3.1116132396614935,14.0
713,3.1146980431228046,11.0
714,3.117782846584116,10.0
715,3.1208676500454278,15.0
716,3.1239524535067393,10.0
717,3.127037256968051,15.0
718,3.1301220604293625,21.0
719,3.133206863890674,39.0
720,3.1362916673519856,44.0
721,3.139376470813297,63.0
722,3.1424612742746088,90.0
723,3.1455460777359203,144.0
724,3.148630881197232,226.0
725,3.1517156846585435,277.0
726,3.154800488119855,400.0
727,3.1578852915811666,593.0
728,3.160970095042478,750.0
729,3.1640548985037897,965.0
730,3.167139701965101,1281.0
731,3.1702245054264124,1697.0
732,3.173309308887724,2176.0
733,3.1763941123490356,2750.0
734,3.179478915810347,3400.0
735,3.1825637192716587,3856.0
736,3.1856485227329703,4365.0
737,3.188733326194282,4901.0
738,3.1918181296555934,5287.0
739,3.194902933116905,5692.0
740,3.1979877365782166,6089.0
741,3.201072540039528,6360.0
742,3.2041573435008397,6688.0
743,3.2072421469621513,6719.0
744,3.210326950423463,6950.0
745,3.2134117538847744,7037.0
746,3.216496557346086,7381.0
747,3.219581360807397,7859.0
748,3.2226661642687087,7792.0
749,3.2257509677300202,7678.0
750,3.228835771191332,7012.0
751,3.2319205746526434,6327.0
752,3.235005378113955,6075.0
753,3.2380901815752665,5850.0
754,3.241174985036578,5451.0
755,3.2442597884978897,5008.0
756,3.247344591959201,4635.0
757,3.250429395420513,4003.0
758,3.2535141988818244,3490.0
759,3.256599002343136,2922.0
760,3.2596838058044475,2513.0
761,3.262768609265759,2016.0
762,3.2658534127270706,1646.0
763,3.268938216188382,1292.0
764,3.2720230196496933,1051.0
765,3.275107823111005,852.0
766,3.2781926265723165,664.0
767,3.281277430033628,628.0
768,3.2843622334949396,443.0
769,3.287447036956251,403.0
770,3.2905318404175627,327.0
771,3.2936166438788743,293.0
772,3.296701447340186,238.0
773,3.2997862508014975,221.0
774,3.302871054262809,207.0
775,3.3059558577241206,202.0
776,3.309040661185432,206.0
777,3.3121254646467437,167.0
778,3.3152102681080553,161.0
779,3.318295071569367,160.0
780,3.3213798750306784,153.0
781,3.3244646784919896,149.0
782,3.327549481953301,152.0
783,3.3306342854146127,137.0
784,3.3337190888759243,125.0
785,3.336803892337236,132.0
786,3.3398886957985474,154.0
787,3.342973499259859,151.0
788,3.3460583027211706,164.0
789,3.349143106182482,213.0
790,3.3522279096437937,267.0
791,3.3553127131051053,295.0
792,3.358397516566417,381.0
793,3.3614823200277284,483.0
794,3.36456712348904,594.0
795,3.3676519269503515,690.0
796,3.370736730411663,868.0
797,3.3738215338729747,993.0
798,3.376906337334286,1073.0
799,3.3799911407955974,1163.0
800,3.383075944256909,1232.0
801,3.3861607477182205,1189.0
802,3.389245551179532,1108.0
803,3.3923303546408436,1017.0
804,3.395415158102155,927.0
805,3.398499961563467,874.0
806,3.4015847650247784,815.0
807,3.40466956848609,780.0
808,3.4077543719474015,731.0
809,3.410839175408713,665.0
810,3.4139239788700246,620.0
811,3.417008782331336,578.0
812,3.4200935857926478,586.0
813,3.4231783892539593,552.0
814,3.426263192715271,508.0
815,3.429347996176582,511.0
816,3.4324327996378936,540.0
817,3.435517603099205,494.0
818,3.4386024065605167,589.0
819,3.4416872100218283,704.0
820,3.44477201348314,851.0
821,3.4478568169444515,976.0
822,3.450941620405763,1127.0
823,3.4540264238670746,1266.0
824,3.457111227328386,1386.0
825,3.4601960307896977,1384.0
826,3.4632808342510093,1313.0
827,3.466365637712321,1208.0
828,3.4694504411736324,1139.0
829,3.472535244634944,1009.0
830,3.475620048096255,864.0
831,3.4787048515575667,839.0
832,3.4817896550188783,742.0
833,3.48487445848019,703.0
834,3.4879592619415014,739.0
835,3.491044065402813,694.0
836,3.4941288688641245,733.0
837,3.497213672325436,730.0
838,3.5002984757867477,761.0
839,3.5033832792480593,820.0
840,3.506468082709371,823.0
841,3.5095528861706824,776.0
842,3.512637689631994,826.0
843,3.5157224930933055,824.0
844,3.518807296554617,853.0
845,3.5218921000159287,899.0
846,3.5249769034772402,1186.0
847,3.5280617069385514,1586.0
848,3.531146510399863,1979.0
849,3.5342313138611745,2138.0
850,3.537316117322486,2076.0
851,3.5404009207837976,1916.0
852,3.543485724245109,1629.0
853,3.546570527706421,1440.0
854,3.5496553311677324,1224.0
855,3.552740134629044,1085.0
856,3.5558249380903555,1024.0
857,3.558909741551667,917.0
858,3.5619945450129786,952.0
859,3.56507934847429,957.0
860,3.5681641519356018,1068.0
861,3.5712489553969133,1163.0
862,3.574333758858225,1314.0
863,3.5774185623195365,1468.0
864,3.5805033657808476,1496.0
865,3.583588169242159,1572.0
866,3.5866729727034707,1572.0
867,3.5897577761647823,1614.0
868,3.592842579626094,1565.0
869,3.5959273830874054,1493.0
870,3.599012186548717,1486.0
871,3.6020969900100286,1386.0
872,3.60518179347134,1355.0
873,3.6082665969326517,1290.0
874,3.6113514003939633,1190.0
875,3.614436203855275,1213.0
876,3.6175210073165864,1146.0
877,3.620605810777898,1140.0
878,3.6236906142392096,1034.0
879,3.626775417700521,986.0
880,3.6298602211618327,909.0
881,3.632945024623144,913.0
882,3.6360298280844554,857.0
883,3.639114631545767,833.0
884,3.6421994350070785,662.0
885,3.64528423846839,592.0
886,3.6483690419297017,504.0
887,3.6514538453910133,382.0
888,3.654538648852325,234.0
889,3.6576234523136364,134.0
890,3.660708255774948,81.0
891,3.6637930592362595,63.0
892,3.666877862697571,42.0
893,3.6699626661588827,22.0
894,3.6730474696201942,18.0
895,3.676132273081506,19.0
896,3.6792170765428174,14.0
897,3.682301880004129,15.0
898,3.68538668346544,15.0
899,3.6884714869267516,6.0
900,3.691556290388063,12.0
901,3.694641093849375,11.0
902,3.6977258973106863,8.0
903,3.700810700771998,7.0
904,3.7038955042333095,10.0
905,3.706980307694621,15.0
906,3.7100651111559326,14.0
907,3.713149914617244,5.0
908,3.7162347180785558,7.0
909,3.7193195215398673,19.0
910,3.722404325001179,5.0
911,3.7254891284624905,7.0
912,3.728573931923802,5.0
913,3.7316587353851136,11.0
914,3.734743538846425,5.0
915,3.7378283423077363,10.0
916,3.740913145769048,14.0
917,3.7439979492303594,9.0
918,3.747082752691671,8.0
919,3.7501675561529826,4.0
920,3.753252359614294,9.0
921,3.7563371630756057,12.0
922,3.7594219665369173,9.0
923,3.762506769998229,9.0
924,3.7655915734595404,8.0
925,3.768676376920852,6.0
926,3.7717611803821636,4.0
927,3.774845983843475,6.0
928,3.7779307873047867,5.0
929,3.7810155907660983,9.0
930,3.78410039422741,8.0
931,3.7871851976887214,7.0
932,3.7902700011500325,5.0
933,3.793354804611344,6.0
934,3.7964396080726557,7.0
935,3.7995244115339672,3.0
936,3.802609214995279,2.0
937,3.8056940184565904,10.0
938,3.808778821917902,8.0
939,3.8118636253792135,5.0
940,3.814948428840525,3.0
941,3.8180332323018367,3.0
942,3.8211180357631482,1.0
943,3.82420283922446,5.0
944,3.8272876426857714,4.0
945,3.830372446147083,4.0
946,3.8334572496083945,1.0
947,3.836542053069706,2.0
