,x,y
0,0.08397511363450455,1.0
1,0.08796590692975595,0.0
2,0.09195670022500738,0.0
3,0.0959474935202588,0.0
4,0.09993828681551022,0.0
5,0.10392908011076163,0.0
6,0.10791987340601304,0.0
7,0.11191066670126447,0.0
8,0.11590145999651588,0.0
9,0.1198922532917673,0.0
10,0.12388304658701872,0.0
11,0.12787383988227013,0.0
12,0.13186463317752156,0.0
13,0.13585542647277296,0.0
14,0.1398462197680244,0.0
15,0.1438370130632758,0.0
16,0.14782780635852721,0.0
17,0.15181859965377864,0.0
18,0.15580939294903004,0.0
19,0.1598001862442815,0.0
20,0.1637909795395329,0.0
21,0.1677817728347843,0.0
22,0.17177256613003572,0.0
23,0.17576335942528715,0.0
24,0.17975415272053857,0.0
25,0.18374494601579,0.0
26,0.18773573931104137,0.0
27,0.1917265326062928,0.0
28,0.19571732590154423,0.0
29,0.19970811919679565,0.0
30,0.20369891249204708,0.0
31,0.20768970578729848,0.0
32,0.21168049908254988,0.0
33,0.2156712923778013,0.0
34,0.21966208567305273,0.0
35,0.22365287896830416,0.0
36,0.22764367226355559,0.0
37,0.23163446555880698,0.0
38,0.23562525885405838,0.0
39,0.2396160521493098,0.0
40,0.24360684544456124,0.0
41,0.24759763873981266,0.0
42,0.2515884320350641,0.0
43,0.2555792253303155,0.0
44,0.2595700186255669,0.0
45,0.2635608119208183,0.0
46,0.26755160521606974,0.0
47,0.27154239851132117,0.0
48,0.27553319180657254,0.0
49,0.27952398510182397,0.0
50,0.2835147783970754,0.0
51,0.2875055716923268,0.0
52,0.29149636498757825,0.0
53,0.2954871582828297,0.0
54,0.2994779515780811,0.0
55,0.3034687448733325,0.0
56,0.3074595381685839,0.0
57,0.3114503314638354,0.0
58,0.31544112475908676,0.0
59,0.3194319180543381,0.0
60,0.32342271134958955,0.0
61,0.327413504644841,0.0
62,0.3314042979400924,0.0
63,0.33539509123534383,0.0
64,0.33938588453059526,0.0
65,0.3433766778258467,0.0
66,0.3473674711210981,0.0
67,0.3513582644163495,0.0
68,0.35534905771160097,0.0
69,0.35933985100685234,0.0
70,0.36333064430210377,0.0
71,0.36732143759735514,0.0
72,0.37131223089260657,0.0
73,0.37530302418785805,0.0
74,0.3792938174831094,0.0
75,0.38328461077836085,0.0
76,0.3872754040736123,0.0
77,0.3912661973688637,0.0
78,0.39525699066411507,0.0
79,0.39924778395936655,0.0
80,0.403238577254618,0.0
81,0.40722937054986935,0.0
82,0.4112201638451207,0.0
83,0.41521095714037215,0.0
84,0.41920175043562363,0.0
85,0.423192543730875,0.0
86,0.42718333702612643,0.0
87,0.43117413032137786,0.0
88,0.4351649236166293,0.0
89,0.43915571691188066,0.0
90,0.44314651020713214,0.0
91,0.44713730350238357,0.0
92,0.45112809679763494,0.0
93,0.45511889009288636,0.0
94,0.45910968338813773,0.0
95,0.46310047668338916,0.0
96,0.4670912699786406,0.0
97,0.471082063273892,0.0
98,0.47507285656914344,0.0
99,0.47906364986439487,1.0
100,0.4830544431596463,0.0
101,0.4870452364548977,0.0
102,0.49103602975014915,0.0
103,0.4950268230454006,0.0
104,0.49901761634065195,0.0
105,0.5030084096359033,0.0
106,0.5069992029311547,0.0
107,0.5109899962264062,0.0
108,0.5149807895216576,0.0
109,0.518971582816909,0.0
110,0.5229623761121605,0.0
111,0.5269531694074119,0.0
112,0.5309439627026633,0.0
113,0.5349347559979147,0.0
114,0.5389255492931662,0.0
115,0.5429163425884176,0.0
116,0.5469071358836689,0.0
117,0.5508979291789203,0.0
118,0.5548887224741719,0.0
119,0.5588795157694232,0.0
120,0.5628703090646746,0.0
121,0.566861102359926,0.0
122,0.5708518956551774,0.0
123,0.5748426889504289,0.0
124,0.5788334822456803,0.0
125,0.5828242755409316,0.0
126,0.5868150688361831,0.0
127,0.5908058621314345,0.0
128,0.5947966554266859,0.0
129,0.5987874487219373,0.0
130,0.6027782420171888,0.0
131,0.6067690353124402,0.0
132,0.6107598286076916,0.0
133,0.614750621902943,0.0
134,0.6187414151981945,0.0
135,0.6227322084934459,0.0
136,0.6267230017886973,0.0
137,0.6307137950839488,0.0
138,0.6347045883792001,0.0
139,0.6386953816744515,0.0
140,0.6426861749697029,0.0
141,0.6466769682649544,0.0
142,0.6506677615602058,0.0
143,0.6546585548554572,0.0
144,0.6586493481507085,0.0
145,0.66264014144596,0.0
146,0.6666309347412114,0.0
147,0.6706217280364628,0.0
148,0.6746125213317142,0.0
149,0.6786033146269657,0.0
150,0.6825941079222171,0.0
151,0.6865849012174685,0.0
152,0.6905756945127199,0.0
153,0.6945664878079714,0.0
154,0.6985572811032228,0.0
155,0.7025480743984742,0.0
156,0.7065388676937256,0.0
157,0.7105296609889771,0.0
158,0.7145204542842285,0.0
159,0.7185112475794799,0.0
160,0.7225020408747314,0.0
161,0.7264928341699827,0.0
162,0.7304836274652341,0.0
163,0.7344744207604855,0.0
164,0.738465214055737,0.0
165,0.7424560073509884,0.0
166,0.7464468006462398,0.0
167,0.7504375939414911,0.0
168,0.7544283872367425,0.0
169,0.7584191805319941,0.0
170,0.7624099738272454,0.0
171,0.7664007671224968,0.0
172,0.7703915604177483,0.0
173,0.7743823537129997,0.0
174,0.7783731470082511,0.0
175,0.7823639403035025,0.0
176,0.786354733598754,0.0
177,0.7903455268940054,0.0
178,0.7943363201892568,0.0
179,0.7983271134845082,0.0
180,0.8023179067797597,0.0
181,0.8063087000750111,0.0
182,0.8102994933702625,0.0
183,0.814290286665514,0.0
184,0.8182810799607653,0.0
185,0.8222718732560167,0.0
186,0.8262626665512682,0.0
187,0.8302534598465195,0.0
188,0.834244253141771,0.0
189,0.8382350464370224,0.0
190,0.8422258397322737,0.0
191,0.8462166330275251,4.0
192,0.8502074263227766,33.0
193,0.854198219618028,64.0
194,0.8581890129132794,84.0
195,0.8621798062085309,77.0
